Time_Step,Exit3_Mean,Exit3_SD,Exit4_Mean,Exit4_SD,Exit_flow3_Mean,Exit_flow3_SD,Exit_flow4_Mean,Exit_flow4_SD
851,21.94,2.8955278677044474,21.4,3.010186786529354,0.04,0.1979486637221575,0.02,0.14142135623730942
852,22.02,2.867765965460408,21.4,3.010186786529354,0.08,0.27404751561786966,0.0,0.0
853,22.06,2.8600699292150185,21.42,2.9835603987620614,0.04,0.1979486637221575,0.02,0.14142135623730936
854,22.12,2.9112028511967907,21.46,2.963795140129131,0.06,0.23989793748209526,0.04,0.19794866372215747
855,22.2,2.9346626548820205,21.48,2.9640017075651253,0.08,0.2740475156178698,0.02,0.14142135623730945
856,22.26,2.9402901425622914,21.5,2.9364006844420665,0.06,0.23989793748209529,0.02,0.14142135623730942
857,22.26,2.9402901425622914,21.56,2.9357751123347446,0.0,0.0,0.06,0.2398979374820953
858,22.28,2.9418861088680863,21.6,2.969229955832362,0.02,0.14142135623730936,0.04,0.1979486637221575
859,22.28,2.9418861088680863,21.64,2.974449014317696,0.0,0.0,0.04,0.1979486637221575
860,22.3,2.950268061151912,21.66,3.0007482060176867,0.02,0.14142135623730942,0.02,0.14142135623730945
861,22.3,2.950268061151912,21.7,3.0321407538273033,0.0,0.0,0.04,0.1979486637221575
862,22.3,2.950268061151912,21.8,2.97609523657138,0.0,0.0,0.1,0.3030457633656631
863,22.3,2.950268061151912,21.86,3.0237832769764528,0.0,0.0,0.06,0.23989793748209529
864,22.3,2.950268061151912,21.88,2.9941439442992173,0.0,0.0,0.02,0.14142135623730942
865,22.32,2.895739304987411,21.9,2.991484513053132,0.02,0.14142135623730934,0.02,0.14142135623730945
866,22.34,2.882813251825022,21.92,2.9818498572913716,0.02,0.14142135623730936,0.02,0.14142135623730945
867,22.36,2.897993676138507,21.94,2.992575847673979,0.02,0.14142135623730936,0.02,0.1414213562373094
868,22.4,2.8428212488760574,21.96,2.989505453606476,0.04,0.1979486637221575,0.02,0.14142135623730948
869,22.46,2.8082240738551456,22.04,3.0099155863137916,0.06,0.2398979374820953,0.08,0.2740475156178699
870,22.48,2.7718703624308345,22.08,3.0091018390129336,0.02,0.1414213562373095,0.04,0.1979486637221575
871,22.52,2.786556649196939,22.12,3.0212850354288197,0.04,0.1979486637221575,0.04,0.19794866372215753
872,22.54,2.7936516955265494,22.12,3.0212850354288197,0.02,0.14142135623730945,0.0,0.0
873,22.54,2.7936516955265494,22.14,3.0102545827655893,0.0,0.0,0.02,0.1414213562373094
874,22.6,2.7553287888551306,22.16,2.9990474678280292,0.06,0.2398979374820953,0.02,0.14142135623730942
875,22.6,2.7553287888551306,22.16,2.9990474678280292,0.0,0.0,0.0,0.0
876,22.6,2.7553287888551306,22.16,2.9990474678280292,0.0,0.0,0.0,0.0
877,22.64,2.783039008431068,22.18,2.9876617025660037,0.04,0.19794866372215753,0.02,0.14142135623730945
878,22.66,2.7745931858452284,22.2,2.9897785052080508,0.02,0.14142135623730936,0.02,0.14142135623730936
879,22.66,2.7745931858452284,22.2,2.9897785052080508,0.0,0.0,0.0,0.0
880,22.68,2.7733424908273716,22.22,2.9917573840299894,0.02,0.1414213562373094,0.02,0.14142135623730942
881,22.68,2.7733424908273716,22.26,2.954139261360271,0.0,0.0,0.04,0.19794866372215744
882,22.7,2.749768079274309,22.3,2.9502680611519114,0.02,0.14142135623730948,0.04,0.19794866372215744
883,22.7,2.749768079274309,22.32,2.930765728457673,0.0,0.0,0.02,0.14142135623730942
884,22.74,2.8270558710360114,22.36,2.988139821333121,0.04,0.19794866372215753,0.04,0.19794866372215753
885,22.78,2.772238467817836,22.42,3.010796897697299,0.04,0.2828427124746188,0.06,0.23989793748209526
886,22.82,2.7751815531711124,22.42,3.010796897697299,0.04,0.19794866372215747,0.0,0.0
887,22.84,2.809313955035852,22.46,3.0786294326653647,0.02,0.14142135623730942,0.04,0.1979486637221575
888,22.86,2.835705289658275,22.48,3.0721925960035077,0.02,0.14142135623730942,0.02,0.14142135623730942
889,22.88,2.8402356901338663,22.52,3.0854497241083023,0.02,0.14142135623730936,0.04,0.19794866372215747
890,22.9,2.808514750191071,22.52,3.0854497241083023,0.02,0.1414213562373094,0.0,0.0
891,22.92,2.8127987369689076,22.52,3.0854497241083023,0.02,0.14142135623730936,0.0,0.0
892,22.92,2.8127987369689076,22.58,3.06454377867711,0.0,0.0,0.06,0.23989793748209526
893,22.96,2.7845052321292387,22.6,3.129843185743807,0.04,0.1979486637221575,0.02,0.14142135623730934
894,23.0,2.821202522590214,22.66,3.0479836091476367,0.04,0.19794866372215741,0.06,0.23989793748209529
895,23.02,2.8102581768243584,22.66,3.0479836091476367,0.02,0.14142135623730934,0.0,0.0
896,23.04,2.835345424012635,22.7,3.01864951558792,0.02,0.14142135623730948,0.04,0.19794866372215753
897,23.04,2.835345424012635,22.72,3.0239857466460314,0.0,0.0,0.02,0.14142135623730945
898,23.08,2.848845093603186,22.76,3.0139810272549927,0.04,0.19794866372215744,0.04,0.1979486637221575
899,23.12,2.868833226528278,22.8,3.023715784073818,0.04,0.1979486637221575,0.04,0.1979486637221575
900,23.12,2.868833226528278,22.8,3.023715784073818,0.0,0.0,0.0,0.0
901,23.14,2.835705289658275,22.8,3.023715784073818,0.02,0.1414213562373095,0.0,0.0
902,23.16,2.816569051965493,22.82,3.0418173944575453,0.02,0.1414213562373094,0.02,0.1414213562373094
903,23.18,2.8261894732617474,22.84,3.046309242345563,0.02,0.14142135623730948,0.02,0.14142135623730942
904,23.18,2.8261894732617474,22.84,3.046309242345563,0.0,0.0,0.0,0.0
905,23.2,2.8428212488760574,22.86,3.057343117606448,0.02,0.14142135623730948,0.02,0.14142135623730948
906,23.22,2.8449023511809863,22.88,3.054872321056836,0.02,0.14142135623730945,0.02,0.14142135623730945
907,23.26,2.7980313779221158,22.9,3.065609104839276,0.04,0.19794866372215744,0.02,0.14142135623730942
908,23.26,2.7980313779221158,22.92,3.0226356926715874,0.0,0.0,0.02,0.14142135623730934
909,23.26,2.7980313779221158,22.92,3.0226356926715874,0.0,0.0,0.0,0.0
910,23.26,2.7980313779221158,22.92,3.0226356926715874,0.0,0.0,0.0,0.0
911,23.26,2.7980313779221158,22.92,3.0226356926715874,0.0,0.0,0.0,0.0
912,23.26,2.7980313779221158,22.94,2.9925758476739794,0.0,0.0,0.02,0.14142135623730942
913,23.3,2.8012387930182254,22.96,2.9963242787911777,0.04,0.1979486637221575,0.02,0.14142135623730945
914,23.32,2.8026226784123147,22.98,3.0135070084199103,0.02,0.14142135623730942,0.02,0.14142135623730936
915,23.34,2.8183799080539957,23.0,2.9760952365713798,0.02,0.1414213562373095,0.02,0.14142135623730948
916,23.34,2.8183799080539957,23.02,2.9794534494002183,0.0,0.0,0.02,0.14142135623730936
917,23.36,2.8194658634397487,23.02,2.9794534494002183,0.02,0.1414213562373094,0.0,0.0
918,23.36,2.8194658634397487,23.04,2.9620731846158717,0.0,0.0,0.02,0.14142135623730942
919,23.36,2.8194658634397487,23.04,2.9620731846158717,0.0,0.0,0.0,0.0
920,23.36,2.8194658634397487,23.08,2.995506839332837,0.0,0.0,0.04,0.1979486637221575
921,23.38,2.8348415353617638,23.14,2.9966648127543403,0.02,0.14142135623730945,0.06,0.23989793748209529
922,23.42,2.8000728853487558,23.2,3.05059378629466,0.04,0.1979486637221575,0.06,0.23989793748209529
923,23.44,2.778635695180391,23.22,3.0256724669982087,0.02,0.14142135623730942,0.02,0.14142135623730936
924,23.44,2.778635695180391,23.22,3.0256724669982087,0.0,0.0,0.0,0.0
925,23.46,2.7790029044348152,23.24,2.9935986125499894,0.02,0.14142135623730942,0.02,0.14142135623730948
926,23.48,2.7865566491969394,23.26,3.002108102854474,0.02,0.14142135623730936,0.02,0.1414213562373094
927,23.52,2.851709118749523,23.26,3.002108102854474,0.04,0.19794866372215753,0.0,0.0
928,23.58,2.8506354465240893,23.26,3.002108102854474,0.06,0.23989793748209529,0.0,0.0
929,23.58,2.8506354465240893,23.28,2.969504871804971,0.0,0.0,0.02,0.14142135623730948
930,23.62,2.9129548782033985,23.28,2.969504871804971,0.04,0.19794866372215753,0.0,0.0
931,23.64,2.9190437349465346,23.28,2.969504871804971,0.02,0.1414213562373094,0.0,0.0
932,23.66,2.9389016412841813,23.32,2.9446596421595586,0.02,0.1414213562373095,0.04,0.19794866372215747
933,23.68,2.930765728457674,23.32,2.9446596421595586,0.02,0.14142135623730948,0.0,0.0
934,23.7,2.901442287369986,23.36,2.9399430787215004,0.02,0.14142135623730936,0.04,0.19794866372215744
935,23.7,2.901442287369986,23.36,2.9399430787215004,0.0,0.0,0.0,0.0
936,23.7,2.901442287369986,23.36,2.9399430787215004,0.0,0.0,0.0,0.0
937,23.74,2.8771442757834493,23.38,2.919952473753571,0.04,0.1979486637221575,0.02,0.14142135623730942
938,23.74,2.8771442757834493,23.38,2.919952473753571,0.0,0.0,0.0,0.0
939,23.74,2.8771442757834493,23.4,2.8784916685156987,0.0,0.0,0.02,0.14142135623730934
940,23.74,2.8771442757834493,23.4,2.8784916685156987,0.0,0.0,0.0,0.0
941,23.74,2.8771442757834493,23.4,2.8784916685156987,0.0,0.0,0.0,0.0
942,23.74,2.8771442757834493,23.4,2.8784916685156987,0.0,0.0,0.0,0.0
943,23.74,2.8771442757834493,23.42,2.872032630136962,0.0,0.0,0.02,0.14142135623730948
944,23.74,2.8771442757834493,23.46,2.8586424635994394,0.0,0.0,0.04,0.1979486637221575
945,23.76,2.8539982695245243,23.46,2.8586424635994394,0.02,0.1414213562373094,0.0,0.0
946,23.76,2.8539982695245243,23.48,2.851709118749523,0.0,0.0,0.02,0.1414213562373094
947,23.76,2.8539982695245243,23.48,2.851709118749523,0.0,0.0,0.0,0.0
948,23.8,2.8284271247461903,23.5,2.866057521105554,0.04,0.19794866372215744,0.02,0.14142135623730945
949,23.82,2.8405949362478164,23.54,2.894117891058852,0.02,0.14142135623730948,0.04,0.19794866372215744
950,23.82,2.8405949362478164,23.54,2.894117891058852,0.0,0.0,0.0,0.0
951,23.86,2.835705289658275,23.56,2.8796258260335112,0.04,0.19794866372215747,0.02,0.14142135623730934
952,23.86,2.835705289658275,23.6,2.9277002188456005,0.0,0.0,0.04,0.1979486637221575
953,23.88,2.8330412014264086,23.6,2.9277002188456005,0.02,0.14142135623730948,0.0,0.0
954,23.9,2.8230104064813575,23.62,2.9199524737535705,0.02,0.1414213562373094,0.02,0.14142135623730942
955,23.9,2.8230104064813575,23.62,2.9199524737535705,0.0,0.0,0.0,0.0
956,23.9,2.8230104064813575,23.64,2.905027310279438,0.0,0.0,0.02,0.14142135623730942
957,23.92,2.834481560053922,23.64,2.905027310279438,0.02,0.14142135623730948,0.0,0.0
958,23.92,2.834481560053922,23.64,2.905027310279438,0.0,0.0,0.0,0.0
959,23.92,2.834481560053922,23.64,2.905027310279438,0.0,0.0,0.0,0.0
960,23.94,2.8241668448140493,23.64,2.905027310279438,0.02,0.14142135623730934,0.0,0.0
961,23.96,2.8064066646419836,23.66,2.903973351201728,0.02,0.1414213562373094,0.02,0.14142135623730948
962,24.0,2.8499910490371434,23.66,2.903973351201728,0.04,0.19794866372215747,0.0,0.0
963,24.0,2.8499910490371434,23.66,2.903973351201728,0.0,0.0,0.0,0.0
964,24.04,2.85685712857,23.68,2.881609527570964,0.04,0.19794866372215744,0.02,0.14142135623730936
965,24.04,2.85685712857,23.68,2.881609527570964,0.0,0.0,0.0,0.0
966,24.04,2.85685712857,23.68,2.881609527570964,0.0,0.0,0.0,0.0
967,24.04,2.85685712857,23.68,2.881609527570964,0.0,0.0,0.0,0.0
968,24.08,2.8631365703382308,23.68,2.881609527570964,0.04,0.1979486637221575,0.0,0.0
969,24.12,2.9041841736166996,23.68,2.881609527570964,0.04,0.19794866372215744,0.0,0.0
970,24.16,2.9092393283103672,23.72,2.8716773168733436,0.04,0.1979486637221575,0.04,0.1979486637221575
971,24.18,2.9045355103031962,23.72,2.8716773168733436,0.02,0.14142135623730934,0.0,0.0
972,24.18,2.9045355103031962,23.74,2.841456941609429,0.0,0.0,0.02,0.14142135623730942
973,24.18,2.9045355103031962,23.76,2.825250575847482,0.0,0.0,0.02,0.14142135623730936
974,24.18,2.9045355103031962,23.78,2.8377196939134937,0.0,0.0,0.02,0.14142135623730942
975,24.18,2.9045355103031962,23.78,2.8377196939134937,0.0,0.0,0.0,0.0
976,24.2,2.93466265488202,23.78,2.8377196939134937,0.02,0.14142135623730942,0.0,0.0
977,24.22,2.908748240486037,23.8,2.8428212488760574,0.02,0.1414213562373095,0.02,0.14142135623730942
978,24.22,2.908748240486037,23.8,2.8428212488760574,0.0,0.0,0.0,0.0
979,24.22,2.908748240486037,23.82,2.8405949362478164,0.0,0.0,0.02,0.1414213562373094
980,24.22,2.908748240486037,23.84,2.8093139550358526,0.0,0.0,0.02,0.14142135623730948
981,24.24,2.9036219464942854,23.84,2.8093139550358526,0.02,0.1414213562373094,0.0,0.0
982,24.24,2.9036219464942854,23.86,2.8140318957332533,0.0,0.0,0.02,0.14142135623730948
983,24.24,2.9036219464942854,23.9,2.8302303937369926,0.0,0.0,0.04,0.1979486637221575
984,24.26,2.8842287548327508,23.9,2.8302303937369926,0.02,0.14142135623730948,0.0,0.0
985,24.26,2.8842287548327508,23.9,2.8302303937369926,0.0,0.0,0.0,0.0
986,24.3,2.858928013741358,23.9,2.8302303937369926,0.04,0.1979486637221575,0.0,0.0
987,24.3,2.858928013741358,23.9,2.8302303937369926,0.0,0.0,0.0,0.0
988,24.3,2.858928013741358,23.9,2.8302303937369926,0.0,0.0,0.0,0.0
989,24.3,2.858928013741358,23.9,2.8302303937369926,0.0,0.0,0.0,0.0
990,24.3,2.858928013741358,23.92,2.8127987369689067,0.0,0.0,0.02,0.14142135623730942
991,24.32,2.8602839876131037,23.92,2.8127987369689067,0.02,0.14142135623730942,0.0,0.0
992,24.32,2.8602839876131037,23.94,2.7878014159358413,0.0,0.0,0.02,0.14142135623730942
993,24.32,2.8602839876131037,23.98,2.75895573264485,0.0,0.0,0.04,0.19794866372215747
994,24.34,2.8828132518250222,23.98,2.75895573264485,0.02,0.1414213562373095,0.0,0.0
995,24.36,2.855428056834054,23.98,2.75895573264485,0.02,0.14142135623730942,0.0,0.0
996,24.38,2.8563570347917078,23.98,2.75895573264485,0.02,0.14142135623730942,0.0,0.0
997,24.38,2.8563570347917078,23.98,2.75895573264485,0.0,0.0,0.0,0.0
998,24.4,2.871393034605969,23.98,2.75895573264485,0.02,0.14142135623730945,0.0,0.0
999,24.4,2.871393034605969,23.98,2.75895573264485,0.0,0.0,0.0,0.0
